trigger_name,name          ,lii     ,bii     ,trigger_type
bn110428338 ,GRB110428338  ,204.9802, 31.1143,GRB         
bn180405504 ,TGF180405504  , 51.6725,  7.3256,TGF         
bn160723227 ,SFLARE16072322,202.7406, 26.1706,SFLARE      
bn160723213 ,SFLARE16072321,202.7327, 26.1603,SFLARE      
bn160723153 ,SFLARE16072315,202.6971, 26.1122,SFLARE      
bn160520361 ,SFLARE16052036,170.0754,-26.1125,SFLARE      
bn160723086 ,SFLARE16072308,202.6580, 26.0593,SFLARE      
bn150721431 ,GRB150721431  , 38.8340, 36.1723,GRB         
bn110728056 ,GRB110728056  ,223.5645, 64.9935,GRB         
bn170825500 ,GRB170825500  ,111.2682,-41.9150,GRB         
bn150412931 ,GRB150412931  , 23.2386, 64.0011,GRB         
bn160308709 ,GRB160308709  ,204.6418, 31.0512,GRB         
bn150126368 ,TGF150126368  , 50.8568,  9.5609,TGF         
bn130521641 ,SFLARE13052164,170.6928,-25.2709,SFLARE      
bn100625891 ,GRB100625891  , 84.0578,-31.9383,GRB         
bn160521582 ,SFLARE16052158,170.7936,-25.1328,SFLARE      
bn080804456 ,GRB080804456  ,196.5862, 13.0457,GRB         
bn160721710 ,SFLARE16072171,201.8559, 24.9624,SFLARE      
bn160721565 ,SFLARE16072156,201.7719, 24.8462,SFLARE      
bn140224382 ,GRB140224382  ,110.2761,-41.5088,GRB         
bn180206203 ,GRB180206203  , 30.2187, 54.8170,GRB         
bn140917512 ,GRB140917512  ,227.1951, 69.2524,GRB         
bn100612385 ,LOCLPAR1006123,180.1892,-14.8072,LOCLPAR     
bn101115695 ,TGF101115695  ,145.4645,-39.2001,TGF         
bn151024950 ,UNCERT15102495,213.8122, 51.5974,UNCERT      
bn130522550 ,SFLARE13052255,171.2209,-24.5400,SFLARE      
bn100608382 ,GRB100608382  ,144.5516,-39.4343,GRB         
bn160721030 ,SFLARE16072103,201.4648, 24.4190,SFLARE      
bn160720981 ,SFLARE16072098,201.4368, 24.3797,SFLARE      
bn141001026 ,TGF141001026  , 33.8431, 48.3126,TGF         
bn090907808 ,GRB090907808  ,184.5293, -8.6203,GRB         
bn170325331 ,GRB170325331  ,203.9784, 30.4747,GRB         
bn120519721 ,GRB120519721  ,239.9560, 76.7343,GRB         
bn170916402 ,LOCLPAR1709164, 77.1394,-26.5727,LOCLPAR     
bn180731891 ,GRB180731891  , 63.7061,-11.8697,GRB         
bn180808673 ,TGF180808673  ,169.9557,-25.4300,TGF         
bn130523615 ,SFL130523615  ,171.8324,-23.6806,SFLARE      
bn140227023 ,TGF140227023  ,214.6901, 54.2316,TGF         
bn160719585 ,SFLARE16071958,200.6453, 23.2615,SFLARE      
bn140524770 ,SFL140524770  ,172.3416,-22.9545,SFLARE      
bn100130777 ,GRB100130777  ,182.9351,-10.3709,GRB         
bn160524430 ,SFLARE16052443,172.4245,-22.8358,SFLARE      
bn130524690 ,SFLARE13052469,172.4406,-22.8122,SFLARE      
bn150705009 ,GRB150705009  ,194.0467,  9.0332,GRB         
bn130525064 ,SFLARE13052506,172.6505,-22.5092,SFLARE      
bn160917456 ,GRB160917456  ,356.1307, 80.0711,GRB         
bn160718342 ,SFLARE16071834,199.9518, 22.2627,SFLARE      
bn150922718 ,GRB150922718  ,188.7395, -0.7734,GRB         
bn170929699 ,GRB170929699  ,141.4095,-39.6674,GRB         
bn100625991 ,LOCLPAR1006259, 83.7951,-30.8427,LOCLPAR     
bn100117534 ,UNCERT10011753, 64.7126,-12.4730,UNCERT      
bn170826369 ,GRB170826369  ,174.2255,-20.6868,GRB         
bn120526069 ,SFLARE12052606,173.3506,-21.4870,SFLARE      
bn150810485 ,GRB150810485  , 52.0974,  9.1961,GRB         
bn100318611 ,GRB100318611  , 17.0502, 72.4718,GRB         
bn160522445 ,GRB160522445  ,194.6406, 11.0387,GRB         
bn081024891 ,GRB081024891  , 72.7622,-21.6485,GRB         
bn090131090 ,GRB090131090  , 98.4754,-37.7352,GRB         
bn170530108 ,TGF170530108  ,107.4937,-40.1382,TGF         
bn120526672 ,SFLARE12052667,173.6819,-20.9974,SFLARE      
bn131202906 ,GRB131202906  ,223.4324, 68.0744,GRB         
bn170316710 ,GRB170316710  ,233.5966, 75.4698,GRB         
bn111212461 ,TGF111212461  ,124.5192,-41.5893,TGF         
bn150922599 ,LOCLPAR1509225,187.1161, -3.0237,LOCLPAR     
bn170716456 ,SFLARE17071645,198.7797, 20.5344,SFLARE      
bn121223300 ,GRB121223300  ,163.3327,-29.5752,GRB         
bn170716083 ,SFLARE17071608,198.5781, 20.2323,SFLARE      
bn130716048 ,SFLARE13071604,198.5723, 20.2244,SFLARE      
bn081110601 ,GRB081110601  ,197.1805, 17.0811,GRB         
bn130428054 ,UNCERT13042805,176.7248,-17.4416,UNCERT      
bn140729481 ,UNCERT14072948, 30.7308, 57.2225,UNCERT      
bn110528375 ,SFLARE11052837,174.2044,-20.2170,SFLARE      
bn131014513 ,GRB131014513  ,125.6505,-41.3955,GRB         
bn170715814 ,SFLARE17071581,198.4336, 20.0151,SFLARE      
bn160919858 ,GRB160919858  , 75.3402,-23.7684,GRB         
bn160519677 ,GRB160519677  , 49.8418, 14.6614,GRB         
bn100410356 ,GRB100410356  ,203.8598, 33.0260,GRB         
bn180401513 ,TGF180401513  ,190.6016,  3.6157,TGF         
bn110528909 ,SFLARE11052890,174.4931,-19.7819,SFLARE      
bn121222196 ,LOCLPAR1212221, 46.3112, 22.7918,LOCLPAR     
bn091030828 ,GRB091030828  ,155.6258,-33.9140,GRB         
bn110529310 ,SFLARE11052931,174.7088,-19.4549,SFLARE      
bn131008945 ,UNCERT13100894,131.3876,-40.8199,UNCERT      
bn110820476 ,GRB110820476  ,188.1774, -0.5077,GRB         
bn110529880 ,SFLARE11052988,175.0134,-18.9904,SFLARE      
bn120714205 ,SFL120714205  ,197.7242, 18.9385,SFLARE      
bn110530119 ,SFLARE11053011,175.1406,-18.7955,SFLARE      
bn100214868 ,TGF100214868  ,115.2996,-40.8201,TGF         
bn110530241 ,SFLARE11053024,175.2058,-18.6955,SFLARE      
bn110530251 ,SFLARE11053025,175.2109,-18.6878,SFLARE      
bn170714067 ,SFLARE17071406,197.5034, 18.5986,SFLARE      
bn150804564 ,LOCLPAR1508045, 33.1086, 53.9400,LOCLPAR     
bn120713023 ,SFLARE12071302,197.1016, 17.9789,SFLARE      
bn160820496 ,GRB160820496  ,115.5339,-40.6745,GRB         
bn120712760 ,SFLARE12071276,196.9640, 17.7651,SFLARE      
bn120712702 ,SFLARE12071270,196.9336, 17.7179,SFLARE      
bn120712685 ,SFLARE12071268,196.9248, 17.7042,SFLARE      
bn160518625 ,SGR160518625  , 57.2198,  0.8333,SGR         
bn160715298 ,GRB160715298  , 57.2376,  0.8157,GRB         
bn160518648 ,SGR160518648  , 57.2402,  0.8171,SGR         
bn160518709 ,SGR160518709  , 57.2402,  0.8171,SGR         
bn160518820 ,SGR160518820  , 57.2402,  0.8171,SGR         
bn160519024 ,SGR160519024  , 57.2402,  0.8171,SGR         
bn160520682 ,SGR160520682  , 57.2402,  0.8171,SGR         
bn160520905 ,SGR160520905  , 57.2402,  0.8171,SGR         
bn160522009 ,SGR160522009  , 57.2402,  0.8171,SGR         
bn160704607 ,SGR160704607  , 57.2402,  0.8171,SGR         
bn160623809 ,SGR160623809  , 57.2460,  0.8182,SGR         
bn160514349 ,SGR160514349  , 57.2474,  0.8179,SGR         
bn160516868 ,SGR160516868  , 57.2474,  0.8179,SGR         
bn160518359 ,SGR160518359  , 57.2474,  0.8179,SGR         
bn160518382 ,SGR160518382  , 57.2474,  0.8179,SGR         
bn160518422 ,SGR160518422  , 57.2474,  0.8179,SGR         
bn160518436 ,SGR160518436  , 57.2474,  0.8179,SGR         
bn160519505 ,SGR160519505  , 57.2474,  0.8179,SGR         
bn160520223 ,SGR160520223  , 57.2474,  0.8179,SGR         
bn160521141 ,SGR160521141  , 57.2474,  0.8179,SGR         
bn160521488 ,SGR160521488  , 57.2474,  0.8179,SGR         
bn160521863 ,SGR160521863  , 57.2474,  0.8179,SGR         
bn160521884 ,SGR160521884  , 57.2474,  0.8179,SGR         
bn160602514 ,SGR160602514  , 57.2474,  0.8179,SGR         
bn160618852 ,SGR160618852  , 57.2465,  0.8196,SGR         
bn160620637 ,SGR160620637  , 56.3550,  2.4473,SGR         
bn160622573 ,SGR160622573  , 57.2474,  0.8179,SGR         
bn160623701 ,SGR160623701  , 57.2474,  0.8179,SGR         
bn160623818 ,SGR160623818  , 57.2474,  0.8179,SGR         
bn160623884 ,SGR160623884  , 57.2474,  0.8179,SGR         
bn160623891 ,SGR160623891  , 57.2474,  0.8179,SGR         
bn160623946 ,SGR160623946  , 57.2474,  0.8179,SGR         
bn160623838 ,SGR160623838  , 57.2474,  0.8179,SGR         
bn160623636 ,SGR160623636  , 57.2474,  0.8179,SGR         
bn160623736 ,SGR160623736  , 57.2474,  0.8179,SGR         
bn160625337 ,SGR160625337  , 57.2474,  0.8179,SGR         
bn160626403 ,SGR160626403  , 57.2474,  0.8179,SGR         
bn160626580 ,SGR160626580  , 57.2470,  0.8187,SGR         
bn160626724 ,SGR160626724  , 57.2465,  0.8196,SGR         
bn160627077 ,SGR160627077  , 57.2474,  0.8179,SGR         
bn160626219 ,SGR160626219  , 57.2474,  0.8179,SGR         
bn160626252 ,SGR160626252  , 57.2474,  0.8179,SGR         
bn160630418 ,SGR160630418  , 57.2474,  0.8179,SGR         
bn160718400 ,SGR160718400  , 57.2470,  0.8187,SGR         
bn160825310 ,SGR160825310  , 57.2470,  0.8187,SGR         
bn160826587 ,SGR160826587  , 57.2470,  0.8187,SGR         
bn160721400 ,SGR160721400  , 57.2472,  0.8189,SGR         
bn160805202 ,SGR160805202  , 57.2472,  0.8189,SGR         
bn101213451 ,GRB101213451  , 37.1581, 45.8669,GRB         
bn150222748 ,SGR150222748  , 57.2471,  0.8198,SGR         
bn150222822 ,SGR150222822  , 57.2471,  0.8198,SGR         
bn150223226 ,SGR150223226  , 57.2471,  0.8198,SGR         
bn150223282 ,SGR150223282  , 57.2471,  0.8198,SGR         
bn150223676 ,SGR150223676  , 57.2471,  0.8198,SGR         
bn150224284 ,SGR150224284  , 57.2471,  0.8198,SGR         
bn150224949 ,SGR150224949  , 57.2471,  0.8198,SGR         
bn150305791 ,SGR150305791  , 57.2471,  0.8198,SGR         
bn160201401 ,SGR160201401  , 57.2471,  0.8198,SGR         
bn150228456 ,SGR150228456  , 59.9022, -3.5909,SGR         
bn081102365 ,GRB081102365  , 30.2371, 60.1379,GRB         
bn120711704 ,SFLARE12071170,196.4149, 16.9060,SFLARE      
bn170412988 ,GRB170412988  ,217.8085, 63.6640,GRB         
bn120710840 ,SFLARE12071084,195.9687, 16.2009,SFLARE      
bn120710646 ,SFLARE12071064,195.8689, 16.0424,SFLARE      
bn120710570 ,SFLARE12071057,195.8302, 15.9808,SFLARE      
bn120710513 ,SFLARE12071051,195.8010, 15.9344,SFLARE      
bn140710938 ,SFL140710938  ,195.7565, 15.8631,SFLARE      
bn140104715 ,TGF140104715  ,225.5123, 72.6751,TGF         
bn120710153 ,SFLARE12071015,195.6169, 15.6408,SFLARE      
bn090811696 ,GRB090811696  , 50.6269, 14.8229,GRB         
bn160710039 ,SFLARE16071003,195.5462, 15.5270,SFLARE      
bn120709962 ,SFLARE12070996,195.5193, 15.4847,SFLARE      
bn100513879 ,GRB100513879  , 72.3442,-19.6648,GRB         
bn120709826 ,SFLARE12070982,195.4498, 15.3736,SFLARE      
bn130709563 ,SFLARE13070956,195.1855, 14.9487,SFLARE      
bn170603403 ,SFLARE17060340,177.6117,-14.9090,SFLARE      
bn120709132 ,SFLARE12070913,195.0970, 14.8064,SFLARE      
bn140709597 ,SFL140709597  ,195.0729, 14.7672,SFLARE      
bn170709136 ,SFLARE17070913,194.9570, 14.5791,SFLARE      
bn120708730 ,SFL120708730  ,194.8936, 14.4778,SFLARE      
bn120708695 ,SFLARE12070869,194.8753, 14.4482,SFLARE      
bn120603745 ,SFLARE12060374,177.9282,-14.3967,SFLARE      
bn140709017 ,SFL140709017  ,194.7793, 14.2922,SFLARE      
bn120708506 ,SFLARE12070850,194.7800, 14.2939,SFLARE      
bn150806270 ,TGF150806270  , 16.1855, 76.1500,TGF         
bn140621827 ,GRB140621827  ,137.5305,-39.0577,GRB         
bn101107011 ,GRB101107011  ,219.4533, 67.2785,GRB         
bn120708320 ,SFLARE12070832,194.6864, 14.1420,SFLARE      
bn120708266 ,SFLARE12070826,194.6589, 14.0972,SFLARE      
bn120708239 ,SFLARE12070823,194.6455, 14.0756,SFLARE      
bn120814201 ,GRB120814201  ,138.7944,-38.7737,GRB         
bn140708682 ,SFLARE14070868,194.6109, 14.0187,SFLARE      
bn140708673 ,SFL140708673  ,194.6060, 14.0107,SFLARE      
bn120708130 ,SFLARE12070813,194.5905, 13.9860,SFLARE      
bn120708114 ,SFLARE12070811,194.5821, 13.9725,SFLARE      
bn171120556 ,GRB171120556  ,216.5427, 63.2628,GRB         
bn120604399 ,SFLARE12060439,178.2594,-13.8589,SFLARE      
bn150226223 ,GRB150226223  ,172.5330,-20.2944,GRB         
bn160507532 ,LOCLPAR1605075,208.8156, 48.3118,LOCLPAR     
bn090712160 ,GRB090712160  ,176.7143,-15.6762,GRB         
bn120707473 ,SFLARE12070747,194.2607, 13.4481,SFLARE      
bn120707459 ,SFLARE12070745,194.2533, 13.4361,SFLARE      
bn120707445 ,SFLARE12070744,194.2465, 13.4249,SFLARE      
bn120707342 ,SFLARE12070734,194.1947, 13.3402,SFLARE      
bn120707256 ,SFLARE12070725,194.1518, 13.2699,SFLARE      
bn120707241 ,SFLARE12070724,194.1444, 13.2579,SFLARE      
bn120707134 ,SFLARE12070713,194.0908, 13.1700,SFLARE      
bn150609905 ,TGF150609905  ,195.0538, 15.2844,TGF         
bn120706977 ,SFLARE12070697,194.0129, 13.0421,SFLARE      
bn150707729 ,SFLARE15070772,194.0045, 13.0275,SFLARE      
bn130707040 ,SFLARE13070704,193.9163, 12.8830,SFLARE      
bn120706785 ,SFLARE12070678,193.9171, 12.8847,SFLARE      
bn120706736 ,SFLARE12070673,193.8923, 12.8439,SFLARE      
bn120706714 ,SFLARE12070671,193.8811, 12.8256,SFLARE      
bn120706669 ,SFLARE12070666,193.8588, 12.7888,SFLARE      
bn130706912 ,SFLARE13070691,193.8526, 12.7784,SFLARE      
bn130115716 ,GRB130115716  ,221.0093, 69.7709,GRB         
bn120605871 ,SFLARE12060587,178.9985,-12.6478,SFLARE      
bn140706947 ,SFL140706947  ,193.7421, 12.5961,SFLARE      
bn120706068 ,SFLARE12070606,193.5599, 12.2959,SFLARE      
bn140606812 ,SFL140606812  ,179.2129,-12.2945,SFLARE      
bn120706011 ,SFLARE12070601,193.5314, 12.2488,SFLARE      
bn120705908 ,SFLARE12070590,193.4803, 12.1641,SFLARE      
bn140606934 ,SFL140606934  ,179.2736,-12.1941,SFLARE      
bn130706105 ,SFLARE13070610,193.4514, 12.1161,SFLARE      
bn110222468 ,TGF110222468  ,192.7679, 10.6696,TGF         
bn120705842 ,SFLARE12070584,193.4475, 12.1098,SFLARE      
bn110607266 ,SFLARE11060726,179.3234,-12.1110,SFLARE      
bn110607273 ,SFLARE11060727,179.3268,-12.1053,SFLARE      
bn110607280 ,SFLARE11060728,179.3304,-12.0992,SFLARE      
bn120705745 ,SFLARE12070574,193.3997, 12.0307,SFLARE      
bn120705666 ,SFLARE12070566,193.3606, 11.9660,SFLARE      
bn130705898 ,SFLARE13070589,193.3488, 11.9460,SFLARE      
bn120705614 ,SFLARE12070561,193.3347, 11.9229,SFLARE      
bn120705603 ,SFLARE12070560,193.3293, 11.9141,SFLARE      
bn120705596 ,SFLARE12070559,193.3255, 11.9077,SFLARE      
bn141102779 ,GRB141102779  ,196.8299, 19.7480,GRB         
bn130607046 ,SFLARE13060704,179.4564,-11.8911,SFLARE      
bn120705473 ,SFLARE12070547,193.2653, 11.8079,SFLARE      
bn120606853 ,SFLARE12060685,179.4879,-11.8384,SFLARE      
bn120705454 ,SFLARE12070545,193.2557, 11.7919,SFLARE      
bn120705388 ,SFLARE12070538,193.2230, 11.7376,SFLARE      
bn120705322 ,SFLARE12070532,193.1904, 11.6833,SFLARE      
bn120705261 ,SFLARE12070526,193.1601, 11.6330,SFLARE      
bn120705197 ,SFLARE12070519,193.1284, 11.5802,SFLARE      
bn120705153 ,SFLARE12070515,193.1068, 11.5443,SFLARE      
bn120705144 ,SFLARE12070514,193.1024, 11.5372,SFLARE      
bn120705112 ,SFLARE12070511,193.0866, 11.5108,SFLARE      
bn120705047 ,SFLARE12070504,193.0545, 11.4573,SFLARE      
bn130705253 ,SFLARE13070525,193.0297, 11.4157,SFLARE      
bn120704920 ,SFLARE12070492,192.9922, 11.3535,SFLARE      
bn090704242 ,GRB090704242  , 18.9704, 75.4393,GRB         
bn160929529 ,GRB160929529  , 87.5040,-30.9563,GRB         
bn130705118 ,SFLARE13070511,192.9631, 11.3047,SFLARE      
bn081229675 ,GRB081229675  , 66.1228,-11.3947,GRB         
bn120328268 ,GRB120328268  , 33.1186, 57.8287,GRB         
bn130705038 ,SFLARE13070503,192.9238, 11.2392,SFLARE      
bn120704610 ,SFLARE12070461,192.8395, 11.0988,SFLARE      
bn120704596 ,SFLARE12070459,192.8323, 11.0868,SFLARE      
bn120704515 ,SFLARE12070451,192.7922, 11.0197,SFLARE      
bn120704410 ,SFLARE12070441,192.7406, 10.9335,SFLARE      
bn120704187 ,SFLARE12070418,192.6314, 10.7507,SFLARE      
bn120608128 ,SFLARE12060812,180.1183,-10.7875,SFLARE      
bn140704649 ,SFLARE14070464,192.6064, 10.7083,SFLARE      
bn171027452 ,UNRELOC1710274, 94.3219,-34.2930,UNCERT      
bn120703860 ,SFLARE12070386,192.4709, 10.4817,SFLARE      
bn130704004 ,SFLARE13070400,192.4159, 10.3890,SFLARE      
bn151012187 ,LOCLPAR1510121, 58.8139,  0.0789,LOCLPAR     
bn130703908 ,SFLARE13070390,192.3693, 10.3109,SFLARE      
bn130703835 ,SFLARE13070383,192.3332, 10.2502,SFLARE      
bn170703676 ,SFLARE17070367,192.2435, 10.0984,SFLARE      
bn140609519 ,SFLARE14060951,180.5506,-10.0624,SFLARE      
bn120703152 ,SFLARE12070315,192.1244,  9.8991,SFLARE      
bn140609711 ,SFL140609711  ,180.6449, -9.9036,SFLARE      
bn151024179 ,GRB151024179  , 35.3870, 53.6684,GRB         
bn160917921 ,GRB160917921  ,207.7184, 47.2942,GRB         
bn120702995 ,SFLARE12070299,192.0478,  9.7699,SFLARE      
bn090717111 ,GRB090717111  , 40.6515, 41.1888,GRB         
bn120702825 ,SFLARE12070282,191.9651,  9.6302,SFLARE      
bn150703535 ,SFLARE15070353,191.9361,  9.5806,SFLARE      
bn120702757 ,SFLARE12070275,191.9315,  9.5736,SFLARE      
bn120702741 ,SFLARE12070274,191.9240,  9.5608,SFLARE      
bn120702694 ,SFLARE12070269,191.9009,  9.5217,SFLARE      
bn170722833 ,UNCERT17072283,124.1602,-39.8787,UNCERT      
bn120702615 ,SFLARE12070261,191.8626,  9.4571,SFLARE      
bn120609701 ,SFLARE12060970,180.8902, -9.4892,SFLARE      
bn130702741 ,SFLARE13070274,191.7990,  9.3493,SFLARE      
bn130307126 ,GRB130307126  ,211.6979, 56.4712,GRB         
bn140610347 ,SFLARE14061034,180.9556, -9.3789,SFLARE      
bn140610389 ,SFLARE14061038,180.9763, -9.3439,SFLARE      
bn111117510 ,GRB111117510  ,122.7318,-39.8606,GRB         
bn140610527 ,SFLARE14061052,181.0438, -9.2299,SFLARE      
bn140610535 ,SFLARE14061053,181.0472, -9.2239,SFLARE      
bn120702211 ,SFLARE12070221,191.6660,  9.1244,SFLARE      
bn110617920 ,TGF110617920  ,203.3762, 36.7622,TGF         
bn120701801 ,SFLARE12070180,191.4671,  8.7870,SFLARE      
bn120701757 ,SFLARE12070175,191.4455,  8.7503,SFLARE      
bn150611371 ,SFL150611371  ,181.3298, -8.7450,SFLARE      
bn141229911 ,GRB141229911  ,219.0697, 69.0224,GRB         
bn180112842 ,GRB180112842  ,222.1063, 72.3919,GRB         
bn140611336 ,SFL140611336  ,181.4374, -8.5621,SFLARE      
bn140611376 ,SFLARE14061137,181.4571, -8.5285,SFLARE      
bn150611726 ,SFLARE15061172,181.5025, -8.4516,SFLARE      
bn120701302 ,SFLARE12070130,191.2246,  8.3747,SFLARE      
bn120925954 ,TGF120925954  , 48.8605, 21.1531,TGF         
bn131018673 ,GRB131018673  , 63.4054, -6.9905,GRB         
bn160611552 ,SFLARE16061155,181.7790, -7.9807,SFLARE      
bn120630771 ,SFLARE12063077,190.9681,  7.9379,SFLARE      
bn110709463 ,GRB110709463  ,211.2259, 55.9542,GRB         
bn100612038 ,SFLARE10061203,181.7900, -7.9604,SFLARE      
bn140612178 ,SFLARE14061217,181.8462, -7.8656,SFLARE      
bn100612167 ,SFLARE10061216,181.8524, -7.8538,SFLARE      
bn171201068 ,GRB171201068  , 24.8243, 71.5491,GRB         
bn120630535 ,SFLARE12063053,190.8541,  7.7430,SFLARE      
bn140612390 ,SFLARE14061239,181.9486, -7.6907,SFLARE      
bn150612648 ,SFLARE15061264,181.9494, -7.6894,SFLARE      
bn140612399 ,SFLARE14061239,181.9527, -7.6836,SFLARE      
bn140612428 ,SFLARE14061242,181.9670, -7.6591,SFLARE      
bn120612095 ,SFLARE12061209,182.0533, -7.5111,SFLARE      
bn120612376 ,SFLARE12061237,182.1894, -7.2780,SFLARE      
bn140612915 ,SFLARE14061291,182.2023, -7.2565,SFLARE      
bn140613023 ,SFLARE14061302,182.2544, -7.1673,SFLARE      
bn150613308 ,SFLARE15061330,182.2683, -7.1437,SFLARE      
bn170327522 ,LOCLPAR1703275,187.0256,  0.6649,LOCLPAR     
bn120629282 ,SFLARE12062928,190.2503,  6.7086,SFLARE      
bn120629249 ,SFLARE12062924,190.2346,  6.6817,SFLARE      
bn120629176 ,SFL120629176  ,190.1993,  6.6211,SFLARE      
bn140613640 ,SFLARE14061364,182.5518, -6.6569,SFLARE      
bn150614038 ,SFLARE15061403,182.6202, -6.5397,SFLARE      
bn140613843 ,SFLARE14061384,182.6497, -6.4887,SFLARE      
bn100614033 ,SFLARE10061403,182.7527, -6.3105,SFLARE      
bn091221870 ,GRB091221870  ,166.5055,-24.7557,GRB         
bn120613785 ,SFLARE12061378,182.8676, -6.1132,SFLARE      
bn120628250 ,SFL120628250  ,189.7553,  5.8568,SFLARE      
bn110614903 ,SFLARE11061490,183.0473, -5.8032,SFLARE      
bn120628092 ,SFLARE12062809,189.6796,  5.7263,SFLARE      
bn140614838 ,SFLARE14061483,183.1274, -5.6657,SFLARE      
bn120627241 ,SFLARE12062724,189.2726,  5.0232,SFLARE      
bn120627225 ,SFL120627225  ,189.2648,  5.0097,SFLARE      
bn120626759 ,SFL120626759  ,189.0427,  4.6252,SFLARE      
bn110616429 ,SFLARE11061642,183.7779, -4.5403,SFLARE      
bn141008650 ,TGF141008650  , 10.1145, 80.9955,TGF         
bn150626280 ,SFLARE15062628,188.4480,  3.5928,SFLARE      
bn150625879 ,SFLARE15062587,188.2573,  3.2613,SFLARE      
bn150617986 ,SFLARE15061798,184.5090, -3.2722,SFLARE      
bn150625356 ,SFLARE15062535,188.0085,  2.8286,SFLARE      
bn150625348 ,SFLARE15062534,188.0048,  2.8222,SFLARE      
bn150625341 ,SFLARE15062534,188.0016,  2.8164,SFLARE      
bn150618978 ,SFLARE15061897,184.9810, -2.4509,SFLARE      
bn150619391 ,SFLARE15061939,185.1772, -2.1091,SFLARE      
bn130619311 ,SFLARE13061931,185.3828, -1.7503,SFLARE      
bn150623963 ,SFL150623963  ,187.3469,  1.6761,SFLARE      
bn150620110 ,SFL150620110  ,185.5189, -1.5135,SFLARE      
bn130622596 ,SFLARE13062259,186.9413,  0.9690,SFLARE      
bn150622758 ,SFLARE15062275,186.7754,  0.6790,SFLARE      
bn150622744 ,SFLARE15062274,186.7686,  0.6671,SFLARE      
bn150622751 ,SFLARE15062275,186.7719,  0.6731,SFLARE      
bn131229240 ,LOCLPAR1312292,186.4708,  0.2406,LOCLPAR     
